,Produit,Baseline (14-Feb-2020),Price (Latest date),Variation,Année,Mois
24752,Fruit et Légume,1351.27,1766.67,30.74,2022,08
24753,Fruit et Légume,4.34,3.99,-8.06,2022,08
24754,Fruit et Légume,6.21,6.59,6.12,2022,08
24755,Fruit et Légume,6043.18,8517.57,40.95,2022,08
24756,Fruit et Légume,273.47,257.5,-5.84,2022,08
24757,Fruit et Légume,2313.64,2277.53,-1.56,2022,08
24758,Fruit et Légume,4.22,7.56,79.15,2022,08
24759,Fruit et Légume,6.48,7.01,8.18,2022,08
24760,Fruit et Légume,8.77,5.47,-37.63,2022,08
24761,Fruit et Légume,1.81,2.25,24.31,2022,08
24762,Fruit et Légume,30.85,35.9,16.38,2022,08
24763,Fruit et Légume,2.29,2.45,6.99,2022,08
24764,Fruit et Légume,749.57,700.01,-6.61,2022,08
24765,Fruit et Légume,22.44,22.42,-0.09,2022,08
24766,Fruit et Légume,18.38,20.02,8.92,2022,08
24767,Fruit et Légume,120.51,130.6,8.37,2022,08
24768,Fruit et Légume,259.43,309.2,19.18,2022,08
24769,Fruit et Légume,2.06,1.9,-7.77,2022,08
24770,Fruit et Légume,23.48,26.95,14.76,2022,08
24771,Fruit et Légume,1.64,1.79,9.15,2022,08
24772,Fruit et Légume,1.06,1.58,49.46,2022,08
24773,Fruit et Légume,4.07,3.33,-18.18,2022,08
24774,Fruit et Légume,1.98,2.25,13.64,2022,08
24775,Fruit et Légume,4.92,5.22,6.1,2022,08
24776,Fruit et Légume,2.56,2.62,2.34,2022,08
24777,Fruit et Légume,23.31,22.51,-3.43,2022,08
24778,Fruit et Légume,1252.88,1600.0,27.71,2022,08
24779,Fruit et Légume,1.78,1.87,5.06,2022,08
24780,Fruit et Légume,2.61,3.48,33.33,2022,08
24781,Fruit et Légume,3.45,2.71,-21.45,2022,08
24782,Fruit et Légume,9.71,18.53,90.88,2022,08
24783,Fruit et Légume,1.33,2.29,72.18,2022,08
24784,Fruit et Légume,3.51,3.51,0.0,2022,08
24785,Fruit et Légume,125.69,125.38,-0.25,2022,08
24786,Fruit et Légume,1375.0,1375.0,0.0,2022,08
24787,Fruit et Légume,2000.67,3333.34,66.61,2022,08
24788,Fruit et Légume,1.4,1.68,20.0,2022,08
24789,Fruit et Légume,11.45,24.87,117.21,2022,08
24790,Fruit et Légume,30.03,30.0,-0.1,2022,08
24791,Fruit et Légume,17.05,24.63,44.46,2022,08
24792,Fruit et Légume,3.0,3.26,8.67,2022,08
24793,Fruit et Légume,4.3,8.82,105.12,2022,08
24794,Fruit et Légume,901.31,1100.0,22.04,2022,08
24795,Fruit et Légume,27.87,35.73,28.19,2022,08
24796,Fruit et Légume,2.46,2.93,19.11,2022,08
24797,Fruit et Légume,8.94,9.38,4.97,2022,08
24798,Fruit et Légume,2.34,2.34,0.0,2022,08
24799,Fruit et Légume,319.04,479.05,50.15,2022,08
24800,Fruit et Légume,33967.19,36767.84,8.25,2022,08
24801,Fruit et Légume,1.31,2.27,73.28,2022,08
24802,Fruit et Légume,132.56,168.78,27.32,2022,08
24803,Fruit et Légume,2.1,2.34,11.43,2022,08
24804,Fruit et Légume,1.33,1.15,-13.32,2022,08
24805,Fruit et Légume,1372.3,0.97,-99.93,2022,08
24806,Fruit et Légume,306.62,397.15,29.52,2022,08
24807,Fruit et Légume,9.81,10.78,9.89,2022,08
24808,Fruit et Légume,1.76,1.87,6.25,2022,08
24809,Fruit et Légume,908.78,653.18,-28.13,2022,08
24810,Fruit et Légume,1.38,1.39,0.72,2022,08
24811,Fruit et Légume,738.89,736.69,-0.3,2022,08
24812,Fruit et Légume,470.76,550.23,16.88,2022,08
24813,Fruit et Légume,253.04,243.72,-3.68,2022,08
24814,Fruit et Légume,59.05,71.87,21.71,2022,08
24815,Fruit et Légume,3.55,3.7,4.23,2022,08
24816,Fruit et Légume,7854.6,8082.65,2.9,2022,08
24817,Fruit et Légume,0.59,0.62,5.08,2022,08
24818,Fruit et Légume,4.0,4.83,20.75,2022,08
24819,Fruit et Légume,1.84,2.2,19.57,2022,08
24820,Fruit et Légume,9.8,8.56,-12.62,2022,08
24821,Fruit et Légume,14.64,20.07,37.12,2022,08
24822,Fruit et Légume,399.26,959.91,140.42,2022,08
24823,Fruit et Légume,25.01,21.01,-15.99,2022,08
24824,Fruit et Légume,0.83,1.12,34.94,2022,08
24825,Fruit et Légume,2.39,2.54,6.28,2022,08
24826,Fruit et Légume,1.05,1.08,2.86,2022,08
24827,Fruit et Légume,36.16,28.68,-20.69,2022,08
24828,Fruit et Légume,12.32,11.31,-8.2,2022,08
24829,Fruit et Légume,1.5,2.49,66.0,2022,08
24830,Fruit et Légume,12.84,12.09,-5.81,2022,08
24831,Fruit et Légume,4463.92,6325.01,41.69,2022,08
24832,Fruit et Légume,39.05,48.13,23.24,2022,08
24833,Fruit et Légume,40.65,44.43,9.3,2022,08
24834,Fruit et Légume,2.55,2.65,3.92,2022,08
24835,Fruit et Légume,2.34,2.07,-11.54,2022,08
24836,Fruit et Légume,0.8,1.01,26.25,2022,08
24837,Fruit et Légume,5793.67,8099.99,39.81,2022,08
24838,Fruit et Légume,133.31,128.13,-3.89,2022,08
24839,Fruit et Légume,769.6,2.16,-99.72,2022,08
24840,Fruit et Légume,73.96,95.42,29.02,2022,08
24841,Fruit et Légume,2971.77,2508.33,-15.59,2022,08
24842,Fruit et Légume,9.74,9.48,-2.67,2022,08
24843,Fruit et Légume,27.92,31.83,14.0,2022,08
24844,Fruit et Légume,457.04,417.0,-8.76,2022,08
24845,Fruit et Légume,1054.34,1327.81,25.94,2022,08
24846,Fruit et Légume,6.37,4.19,-34.22,2022,08
24847,Fruit et Légume,2.26,2.63,16.5,2022,08
24848,Fruit et Légume,28.28,28.75,1.66,2022,08
24849,Fruit et Légume,199.38,265.58,33.2,2022,08
24850,Fruit et Légume,3.54,4.25,20.06,2022,08
24851,Fruit et Légume,0.89,0.89,0.16,2022,08
24852,Fruit et Légume,170.66,199.58,16.95,2022,08
24853,Fruit et Légume,3.27,2.98,-8.87,2022,08
24854,Fruit et Légume,5.32,5.17,-2.74,2022,08
24855,Fruit et Légume,120.53,138.15,14.62,2022,08
24856,Fruit et Légume,10.45,11.88,13.68,2022,08
24857,Fruit et Légume,2.97,3.68,23.91,2022,08
24858,Fruit et Légume,5.73,5.78,0.87,2022,08
24859,Fruit et Légume,1.54,1.63,5.84,2022,08
24860,Fruit et Légume,11181.28,11047.28,-1.2,2022,08
24861,Fruit et Légume,6.2,6.94,11.98,2022,08
24862,Fruit et Légume,422.49,417.42,-1.2,2022,08
24863,Fruit et Légume,7.14,6.83,-4.28,2022,08
24864,Fruit et Légume,2.33,2.34,0.43,2022,08
24865,Fruit et Légume,3.67,4.25,15.92,2022,08
24866,Fruit et Légume,86.88,119.81,37.9,2022,08
24867,Fruit et Légume,3893.65,3166.76,-18.67,2022,08
24868,Fruit et Légume,6.95,7.75,11.45,2022,08
24869,Fruit et Légume,7.47,4.41,-40.96,2022,08
24870,Fruit et Légume,1134.81,1255.55,10.64,2022,08
24871,Fruit et Légume,4.56,4.63,1.54,2022,08
24872,Fruit et Légume,3.24,3.02,-6.79,2022,08
24873,Fruit et Légume,3.15,1.79,-43.17,2022,08
24874,Fruit et Légume,4.67,3.79,-18.84,2022,08
24875,Fruit et Légume,79.91,94.62,18.41,2022,08
24876,Fruit et Légume,28.45,3.28,-88.47,2022,08
24877,Fruit et Légume,1.45,1.43,-1.38,2022,08
24878,Fruit et Légume,1.34,1.76,31.34,2022,08
24879,Fruit et Légume,24.97,27.51,10.18,2022,08
24880,Fruit et Légume,19.2,27.61,43.81,2022,08
24881,Fruit et Légume,39.88,2.73,-93.15,2022,08
24882,Fruit et Légume,0.57,0.82,43.86,2022,08
24883,Fruit et Légume,2709.1,2638.08,-2.62,2022,08
24884,Fruit et Légume,84.24,89.4,6.13,2022,08
24885,Fruit et Légume,12.5,13.25,6.0,2022,08
24886,Fruit et Légume,5.77,9.77,69.32,2022,08
24887,Fruit et Légume,23.37,28.74,22.97,2022,08
24888,Fruit et Légume,4.13,4.06,-1.69,2022,08
24889,Fruit et Légume,4.92,12.25,148.93,2022,08
24890,Fruit et Légume,134.11,120.46,-10.18,2022,08
24891,Fruit et Légume,6483.84,6145.68,-5.22,2022,08
24892,Fruit et Légume,7633.79,10073.46,31.96,2022,08
24893,Fruit et Légume,16.98,18.88,11.21,2022,08
24894,Fruit et Légume,64.13,79.04,23.25,2022,08
24895,Fruit et Légume,4.48,4.72,5.36,2022,08
24896,Fruit et Légume,0.97,1.26,29.9,2022,08
24897,Fruit et Légume,3.78,4.19,10.77,2022,08
24898,Fruit et Légume,6.31,7.34,16.32,2022,08
24899,Fruit et Légume,64763.43,67254.53,3.85,2022,08
24900,Fruit et Légume,349.68,497.39,42.24,2022,08
24901,Fruit et Légume,816.74,1306.61,59.98,2022,08
24902,Fruit et Légume,22.27,24.37,9.42,2022,08
24903,Fruit et Légume,22.63,2.47,-89.09,2022,08
24904,Fruit et Légume,3.75,2.98,-20.53,2022,08
24905,Fruit et Légume,1250.0,1833.34,46.67,2022,08
24906,Fruit et Légume,4.14,4.14,0.0,2022,08
24907,Fruit et Légume,6.5,6.5,0.0,2022,08
24908,Fruit et Légume,36.99,36.33,-1.78,2022,08
24909,Fruit et Légume,32.5,48.13,48.09,2022,08
24910,Fruit et Légume,6910.51,11333.33,64.0,2022,08
24911,Fruit et Légume,4.5,6.33,40.67,2022,08
24912,Fruit et Légume,234.11,280.27,19.72,2022,08
24913,Fruit et Légume,3.4,4.74,39.41,2022,08
24914,Fruit et Légume,2.76,16.16,485.51,2022,08
24915,Fruit et Légume,2.27,2.51,10.57,2022,08
24916,Fruit et Légume,4.34,4.34,0.0,2022,08
24917,Fruit et Légume,1350.0,1233.18,-8.65,2022,08
24918,Fruit et Légume,3.99,4.17,4.51,2022,08
24919,Fruit et Légume,1502.14,1166.66,-22.33,2022,08
24920,Fruit et Légume,4.07,4.5,10.57,2022,08
24921,Fruit et Légume,7.5,5.0,-33.33,2022,08
24922,Fruit et Légume,2.8,3.02,7.86,2022,08
24923,Fruit et Légume,15.92,27.27,71.29,2022,08
24924,Fruit et Légume,4.83,5.47,13.25,2022,08
24925,Fruit et Légume,66.22,68.5,3.44,2022,08
24926,Fruit et Légume,1.8,2.05,13.89,2022,08
24927,Fruit et Légume,98.08,100.65,2.62,2022,08
24928,Fruit et Légume,1.5,2.43,62.0,2022,08
24929,Fruit et Légume,7.92,7.76,-1.98,2022,08
24930,Fruit et Légume,69.27,1.43,-97.94,2022,08
24931,Fruit et Légume,456.41,475.01,4.08,2022,08
24932,Fruit et Légume,4.34,4.43,2.01,2022,08
24933,Fruit et Légume,2.25,2.29,1.78,2022,08
24934,Fruit et Légume,1.36,1.52,11.76,2022,08
24935,Fruit et Légume,2.17,2.27,4.61,2022,08
24936,Fruit et Légume,1830.12,1562.5,-14.62,2022,08
24937,Fruit et Légume,163.92,182.15,11.12,2022,08
24938,Fruit et Légume,1.88,2.65,40.96,2022,08
24939,Fruit et Légume,0.84,0.82,-2.38,2022,08
24940,Fruit et Légume,3.77,3.81,1.06,2022,08
24941,Fruit et Légume,1.72,1.82,5.9,2022,08
24942,Fruit et Légume,2.24,3.9,74.11,2022,08
24943,Fruit et Légume,3.0,5.05,68.33,2022,08
24944,Fruit et Légume,9.24,10.19,10.28,2022,08
24945,Fruit et Légume,15.13,14.99,-0.93,2022,08
24946,Fruit et Légume,5.89,7.77,31.99,2022,08
24947,Fruit et Légume,8.0,7.52,-6.0,2022,08
24948,Fruit et Légume,17.85,22.0,23.25,2022,08
24949,Fruit et Légume,3.91,4.62,18.12,2022,08
24950,Fruit et Légume,3.94,3.75,-4.82,2022,08
24951,Fruit et Légume,1079.99,1370.15,26.87,2022,08
24952,Fruit et Légume,12.95,12.67,-2.13,2022,08
24953,Fruit et Légume,1502.14,1744.45,16.13,2022,08
24954,Fruit et Légume,1351.27,1766.67,30.74,2022,08
24955,Fruit et Légume,4.34,3.99,-8.06,2022,08
24956,Fruit et Légume,6.21,6.59,6.12,2022,08
24957,Fruit et Légume,6043.18,8468.1,40.13,2022,08
24958,Fruit et Légume,273.47,257.5,-5.84,2022,08
24959,Fruit et Légume,2313.64,2277.88,-1.55,2022,08
24960,Fruit et Légume,4.22,7.56,79.15,2022,08
24961,Fruit et Légume,6.48,7.01,8.18,2022,08
24962,Fruit et Légume,8.77,5.47,-37.63,2022,08
24963,Fruit et Légume,1.81,2.27,25.26,2022,08
24964,Fruit et Légume,30.85,35.82,16.12,2022,08
24965,Fruit et Légume,2.29,2.45,6.99,2022,08
24966,Fruit et Légume,749.57,700.01,-6.61,2022,08
24967,Fruit et Légume,22.44,22.42,-0.09,2022,08
24968,Fruit et Légume,18.38,20.02,8.92,2022,08
24969,Fruit et Légume,120.51,130.69,8.45,2022,08
24970,Fruit et Légume,259.43,310.24,19.58,2022,08
24971,Fruit et Légume,2.06,1.9,-7.77,2022,08
24972,Fruit et Légume,23.48,27.0,15.0,2022,08
24973,Fruit et Légume,1.64,1.79,9.15,2022,08
24974,Fruit et Légume,1.06,1.58,49.19,2022,08
24975,Fruit et Légume,4.07,3.33,-18.18,2022,08
24976,Fruit et Légume,1.98,2.25,13.64,2022,08
24977,Fruit et Légume,4.92,5.21,5.92,2022,08
24978,Fruit et Légume,2.56,2.62,2.34,2022,08
24979,Fruit et Légume,23.31,22.51,-3.43,2022,08
24980,Fruit et Légume,1252.88,1600.0,27.71,2022,08
24981,Fruit et Légume,1.78,1.89,6.26,2022,08
24982,Fruit et Légume,2.61,3.46,32.68,2022,08
24983,Fruit et Légume,3.45,2.71,-21.45,2022,08
24984,Fruit et Légume,9.71,18.59,91.44,2022,08
24985,Fruit et Légume,1.33,2.29,72.18,2022,08
24986,Fruit et Légume,3.51,3.51,0.0,2022,08
24987,Fruit et Légume,125.69,125.38,-0.25,2022,08
24988,Fruit et Légume,1375.0,1375.0,0.0,2022,08
24989,Fruit et Légume,2000.67,3333.34,66.61,2022,08
24990,Fruit et Légume,1.4,1.68,20.0,2022,08
24991,Fruit et Légume,11.45,24.87,117.21,2022,08
24992,Fruit et Légume,30.03,30.0,-0.1,2022,08
24993,Fruit et Légume,17.05,24.63,44.46,2022,08
24994,Fruit et Légume,3.0,3.26,8.67,2022,08
24995,Fruit et Légume,4.3,8.82,105.12,2022,08
24996,Fruit et Légume,901.31,1068.84,18.59,2022,08
24997,Fruit et Légume,27.87,36.06,29.38,2022,08
24998,Fruit et Légume,2.46,2.93,19.11,2022,08
24999,Fruit et Légume,8.94,9.38,4.91,2022,08
25000,Fruit et Légume,2.34,2.34,0.0,2022,08
25001,Fruit et Légume,319.04,480.33,50.55,2022,08
25002,Fruit et Légume,33967.19,36812.07,8.38,2022,08
25003,Fruit et Légume,1.31,2.27,73.28,2022,08
25004,Fruit et Légume,132.56,168.38,27.02,2022,08
25005,Fruit et Légume,2.1,2.34,11.56,2022,08
25006,Fruit et Légume,1.33,1.17,-12.03,2022,08
25007,Fruit et Légume,1372.3,0.97,-99.93,2022,08
25008,Fruit et Légume,306.62,397.27,29.56,2022,08
25009,Fruit et Légume,9.81,10.8,10.09,2022,08
25010,Fruit et Légume,1.76,1.87,6.25,2022,08
25011,Fruit et Légume,908.78,653.18,-28.13,2022,08
25012,Fruit et Légume,1.38,1.39,0.72,2022,08
25013,Fruit et Légume,738.89,736.6,-0.31,2022,08
25014,Fruit et Légume,470.76,548.54,16.52,2022,08
25015,Fruit et Légume,253.04,243.72,-3.68,2022,08
25016,Fruit et Légume,59.05,71.87,21.71,2022,08
25017,Fruit et Légume,3.55,3.7,4.23,2022,08
25018,Fruit et Légume,7854.6,8084.09,2.92,2022,08
25019,Fruit et Légume,0.59,0.62,5.08,2022,08
25020,Fruit et Légume,4.0,4.83,20.75,2022,08
25021,Fruit et Légume,1.84,2.2,19.57,2022,08
25022,Fruit et Légume,9.8,8.58,-12.45,2022,08
25023,Fruit et Légume,14.64,20.08,37.16,2022,08
25024,Fruit et Légume,399.26,968.47,142.57,2022,08
25025,Fruit et Légume,25.01,21.01,-15.99,2022,08
25026,Fruit et Légume,0.83,1.12,34.94,2022,08
25027,Fruit et Légume,2.39,2.54,6.28,2022,08
25028,Fruit et Légume,1.05,1.06,0.95,2022,08
25029,Fruit et Légume,36.16,28.68,-20.69,2022,08
25030,Fruit et Légume,12.32,11.35,-7.91,2022,08
25031,Fruit et Légume,1.5,2.49,66.0,2022,08
25032,Fruit et Légume,12.84,12.02,-6.36,2022,08
25033,Fruit et Légume,4463.92,6325.01,41.69,2022,08
25034,Fruit et Légume,39.05,48.15,23.29,2022,08
25035,Fruit et Légume,40.65,44.23,8.82,2022,08
25036,Fruit et Légume,2.55,2.65,3.92,2022,08
25037,Fruit et Légume,2.34,2.07,-11.54,2022,08
25038,Fruit et Légume,0.8,1.01,26.25,2022,08
25039,Fruit et Légume,5793.67,8099.99,39.81,2022,08
25040,Fruit et Légume,133.31,128.13,-3.89,2022,08
25041,Fruit et Légume,769.6,2.16,-99.72,2022,08
25042,Fruit et Légume,73.96,95.42,29.02,2022,08
25043,Fruit et Légume,2971.77,2508.33,-15.59,2022,08
25044,Fruit et Légume,9.74,9.48,-2.67,2022,08
25045,Fruit et Légume,27.92,31.83,14.0,2022,08
25046,Fruit et Légume,457.04,417.0,-8.76,2022,08
25047,Fruit et Légume,1054.34,1333.02,26.43,2022,08
25048,Fruit et Légume,6.37,4.19,-34.22,2022,08
25049,Fruit et Légume,2.26,2.62,15.93,2022,08
25050,Fruit et Légume,28.28,28.71,1.51,2022,08
25051,Fruit et Légume,199.38,267.35,34.09,2022,08
25052,Fruit et Légume,3.54,4.25,20.06,2022,08
25053,Fruit et Légume,0.89,0.9,1.12,2022,08
25054,Fruit et Légume,170.66,199.71,17.02,2022,08
25055,Fruit et Légume,3.27,2.98,-8.87,2022,08
25056,Fruit et Légume,5.32,5.16,-3.01,2022,08
25057,Fruit et Légume,120.53,138.16,14.63,2022,08
25058,Fruit et Légume,10.45,11.88,13.68,2022,08
25059,Fruit et Légume,2.97,3.7,24.58,2022,08
25060,Fruit et Légume,5.73,5.78,0.87,2022,08
25061,Fruit et Légume,1.54,1.63,5.84,2022,08
25062,Fruit et Légume,11181.28,11050.59,-1.17,2022,08
25063,Fruit et Légume,6.2,7.0,12.83,2022,08
25064,Fruit et Légume,422.49,417.65,-1.15,2022,08
25065,Fruit et Légume,7.14,6.88,-3.68,2022,08
25066,Fruit et Légume,2.33,2.34,0.43,2022,08
25067,Fruit et Légume,3.67,4.28,16.62,2022,08
25068,Fruit et Légume,86.88,119.79,37.88,2022,08
25069,Fruit et Légume,3893.65,3166.76,-18.67,2022,08
25070,Fruit et Légume,6.95,7.76,11.61,2022,08
25071,Fruit et Légume,7.47,4.41,-40.96,2022,08
25072,Fruit et Légume,1134.81,1255.55,10.64,2022,08
25073,Fruit et Légume,4.56,4.61,1.03,2022,08
25074,Fruit et Légume,3.24,3.02,-6.79,2022,08
25075,Fruit et Légume,3.15,1.79,-43.17,2022,08
25076,Fruit et Légume,4.67,3.79,-18.84,2022,08
25077,Fruit et Légume,79.91,95.61,19.65,2022,08
25078,Fruit et Légume,28.45,3.28,-88.47,2022,08
25079,Fruit et Légume,1.45,1.43,-1.38,2022,08
25080,Fruit et Légume,1.34,1.76,31.34,2022,08
25081,Fruit et Légume,24.97,27.51,10.16,2022,08
25082,Fruit et Légume,19.2,26.43,37.63,2022,08
25083,Fruit et Légume,39.88,2.73,-93.15,2022,08
25084,Fruit et Légume,0.57,0.8,40.85,2022,08
25085,Fruit et Légume,2709.1,2638.67,-2.6,2022,08
25086,Fruit et Légume,84.24,89.4,6.13,2022,08
25087,Fruit et Légume,12.5,13.25,6.0,2022,08
25088,Fruit et Légume,5.77,9.77,69.32,2022,08
25089,Fruit et Légume,23.37,28.74,22.98,2022,08
25090,Fruit et Légume,4.13,4.06,-1.69,2022,08
25091,Fruit et Légume,4.92,12.32,150.35,2022,08
25092,Fruit et Légume,134.11,119.93,-10.57,2022,08
25093,Fruit et Légume,6483.84,6456.14,-0.43,2022,08
25094,Fruit et Légume,7633.79,10073.46,31.96,2022,08
25095,Fruit et Légume,16.98,18.89,11.22,2022,08
25096,Fruit et Légume,64.13,79.04,23.25,2022,08
25097,Fruit et Légume,4.48,4.73,5.48,2022,08
25098,Fruit et Légume,0.97,1.26,29.9,2022,08
25099,Fruit et Légume,3.78,4.13,9.37,2022,08
25100,Fruit et Légume,6.31,7.34,16.32,2022,08
25101,Fruit et Légume,64763.43,67265.15,3.86,2022,08
25102,Fruit et Légume,349.68,497.52,42.28,2022,08
25103,Fruit et Légume,816.74,1306.61,59.98,2022,08
25104,Fruit et Légume,22.27,24.4,9.57,2022,08
25105,Fruit et Légume,22.63,2.47,-89.09,2022,08
25106,Fruit et Légume,3.75,2.98,-20.53,2022,08
25107,Fruit et Légume,6.5,6.5,0.0,2022,08
25108,Fruit et Légume,2.27,2.51,10.57,2022,08
25109,Fruit et Légume,3.99,4.17,4.51,2022,08
25110,Fruit et Légume,1250.0,1833.34,46.67,2022,08
25111,Fruit et Légume,2.8,3.02,7.86,2022,08
25112,Fruit et Légume,234.11,278.84,19.11,2022,08
25113,Fruit et Légume,4.34,4.34,0.0,2022,08
25114,Fruit et Légume,4.5,6.33,40.67,2022,08
25115,Fruit et Légume,36.99,36.33,-1.78,2022,08
25116,Fruit et Légume,4.14,4.14,0.0,2022,08
25117,Fruit et Légume,1502.14,1166.66,-22.33,2022,08
25118,Fruit et Légume,1350.0,1233.18,-8.65,2022,08
25119,Fruit et Légume,1.92,3.75,95.31,2022,08
25120,Fruit et Légume,3.4,4.74,39.41,2022,08
25121,Fruit et Légume,4.07,4.5,10.57,2022,08
25122,Fruit et Légume,7.5,5.0,-33.33,2022,08
25123,Fruit et Légume,15.92,27.27,71.29,2022,08
25124,Fruit et Légume,32.5,48.13,48.09,2022,08
25125,Fruit et Légume,2.76,16.16,485.51,2022,08
25126,Fruit et Légume,6910.51,11333.33,64.0,2022,08
25127,Fruit et Légume,4.83,5.47,13.25,2022,08
25128,Fruit et Légume,66.22,68.5,3.44,2022,08
25129,Fruit et Légume,1.8,2.05,13.89,2022,08
25130,Fruit et Légume,98.08,101.69,3.68,2022,08
25131,Fruit et Légume,1.5,2.43,62.0,2022,08
25132,Fruit et Légume,7.92,7.75,-2.16,2022,08
25133,Fruit et Légume,69.27,1.43,-97.94,2022,08
25134,Fruit et Légume,456.41,471.66,3.34,2022,08
25135,Fruit et Légume,4.34,4.42,1.94,2022,08
25136,Fruit et Légume,2.25,2.29,1.78,2022,08
25137,Fruit et Légume,1.36,1.51,11.34,2022,08
25138,Fruit et Légume,2.17,2.27,4.61,2022,08
25139,Fruit et Légume,1830.12,1562.5,-14.62,2022,08
25140,Fruit et Légume,163.92,183.79,12.12,2022,08
25141,Fruit et Légume,1.88,2.66,41.72,2022,08
25142,Fruit et Légume,0.84,0.82,-2.38,2022,08
25143,Fruit et Légume,3.77,3.81,1.06,2022,08
25144,Fruit et Légume,1.72,1.83,6.4,2022,08
25145,Fruit et Légume,2.24,3.87,72.83,2022,08
25146,Fruit et Légume,3.0,5.05,68.33,2022,08
25147,Fruit et Légume,9.24,10.19,10.28,2022,08
25148,Fruit et Légume,15.13,14.99,-0.93,2022,08
25149,Fruit et Légume,5.89,7.78,32.09,2022,08
25150,Fruit et Légume,8.0,7.52,-6.0,2022,08
25151,Fruit et Légume,17.85,22.0,23.25,2022,08
25152,Fruit et Légume,3.91,4.61,17.98,2022,08
25153,Fruit et Légume,3.94,3.75,-4.82,2022,08
25154,Fruit et Légume,1079.99,1370.79,26.93,2022,08
25155,Fruit et Légume,12.95,12.62,-2.54,2022,08
25156,Fruit et Légume,1502.14,1744.45,16.13,2022,08
25157,Fruit et Légume,1351.27,1766.67,30.74,2022,08
25158,Fruit et Légume,4.34,3.99,-8.06,2022,08
25159,Fruit et Légume,6.21,6.59,6.12,2022,08
25160,Fruit et Légume,6043.18,8399.52,38.99,2022,08
25161,Fruit et Légume,273.47,257.5,-5.84,2022,08
25162,Fruit et Légume,2313.64,2277.39,-1.57,2022,08
25163,Fruit et Légume,4.22,7.56,79.15,2022,08
25164,Fruit et Légume,6.48,7.01,8.18,2022,08
25165,Fruit et Légume,8.77,5.47,-37.63,2022,08
25166,Fruit et Légume,1.81,2.27,25.57,2022,08
25167,Fruit et Légume,30.85,35.75,15.87,2022,08
25168,Fruit et Légume,2.29,2.45,6.99,2022,08
25169,Fruit et Légume,749.57,700.01,-6.61,2022,08
25170,Fruit et Légume,22.44,22.42,-0.09,2022,08
25171,Fruit et Légume,18.38,20.01,8.86,2022,08
25172,Fruit et Légume,120.51,130.51,8.3,2022,08
25173,Fruit et Légume,259.43,311.54,20.08,2022,08
25174,Fruit et Légume,2.06,1.91,-7.49,2022,08
25175,Fruit et Légume,23.48,26.99,14.93,2022,08
25176,Fruit et Légume,1.64,1.79,9.15,2022,08
25177,Fruit et Légume,1.06,1.58,49.19,2022,08
25178,Fruit et Légume,4.07,3.33,-18.18,2022,08
25179,Fruit et Légume,1.98,2.25,13.64,2022,08
25180,Fruit et Légume,4.92,5.2,5.69,2022,08
25181,Fruit et Légume,2.56,2.62,2.34,2022,08
25182,Fruit et Légume,23.31,22.51,-3.43,2022,08
25183,Fruit et Légume,1252.88,1600.0,27.71,2022,08
25184,Fruit et Légume,1.78,1.88,5.78,2022,08
25185,Fruit et Légume,2.61,3.44,31.8,2022,08
25186,Fruit et Légume,3.45,2.71,-21.45,2022,08
25187,Fruit et Légume,9.71,18.84,94.04,2022,08
25188,Fruit et Légume,1.33,2.29,72.18,2022,08
25189,Fruit et Légume,3.51,3.51,0.0,2022,08
25190,Fruit et Légume,125.69,125.38,-0.25,2022,08
25191,Fruit et Légume,1375.0,1375.0,0.0,2022,08
25192,Fruit et Légume,2000.67,3333.34,66.61,2022,08
25193,Fruit et Légume,1.4,1.68,20.2,2022,08
25194,Fruit et Légume,11.45,24.87,117.21,2022,08
25195,Fruit et Légume,30.03,30.0,-0.1,2022,08
25196,Fruit et Légume,17.05,24.63,44.46,2022,08
25197,Fruit et Légume,3.0,3.26,8.67,2022,08
25198,Fruit et Légume,4.3,8.82,105.12,2022,08
25199,Fruit et Légume,901.31,1056.37,17.2,2022,08
25200,Fruit et Légume,27.87,35.38,26.96,2022,08
25201,Fruit et Légume,2.46,2.93,19.11,2022,08
25202,Fruit et Légume,8.94,9.38,4.97,2022,08
25203,Fruit et Légume,2.34,2.34,0.0,2022,08
25204,Fruit et Légume,319.04,482.91,51.36,2022,08
25205,Fruit et Légume,33967.19,36897.25,8.63,2022,08
25206,Fruit et Légume,1.31,2.25,71.86,2022,08
25207,Fruit et Légume,132.56,167.18,26.12,2022,08
25208,Fruit et Légume,2.1,2.34,11.43,2022,08
25209,Fruit et Légume,1.33,1.17,-12.03,2022,08
25210,Fruit et Légume,1372.3,0.97,-99.93,2022,08
25211,Fruit et Légume,306.62,397.58,29.67,2022,08
25212,Fruit et Légume,9.81,10.8,10.09,2022,08
25213,Fruit et Légume,1.76,1.87,6.25,2022,08
25214,Fruit et Légume,908.78,653.18,-28.13,2022,08
25215,Fruit et Légume,1.38,1.39,0.72,2022,08
25216,Fruit et Légume,738.89,736.59,-0.31,2022,08
25217,Fruit et Légume,470.76,546.68,16.13,2022,08
25218,Fruit et Légume,253.04,243.72,-3.68,2022,08
25219,Fruit et Légume,59.05,71.87,21.71,2022,08
25220,Fruit et Légume,3.55,3.7,4.23,2022,08
25221,Fruit et Légume,7854.6,8114.94,3.31,2022,08
25222,Fruit et Légume,0.59,0.62,5.57,2022,08
25223,Fruit et Légume,4.0,4.83,20.75,2022,08
